reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
806cce46-d537-4eff-b9fc-c881c41f260f,Atta Ali,https://play-lh.googleusercontent.com/a/ACg8ocJAV10FylsFMK48YUGcttyo3g28dTC661eg0iFpLz_eOy_0Ew=mo,This platform is also useless and not Helpful. I raised 2time complaint to provide all the supporting documents. my issue is still not resolved. they closed my complaint without solving it and status shows it is resolved. (complain No.83655 & 88636) without solving it and status shows it is resolved.,1,11,6.2.3,2025-05-31 15:07:43,,,6.2.3
49a1a41d-285d-4c1c-b472-5e2de1072d29,Aslam Khan,https://play-lh.googleusercontent.com/a-/ALV-UjUGsbJ7X4_Ww5KOps1vesi6SqsxUDKAaMFOivSZe_FtG-Vi0jQ-,Unable to reset my password since one year,1,0,6.2.3,2025-05-31 09:48:16,,,6.2.3
1fff9687-0f35-4bb8-a21d-0201ecc829b0,Sibi Balochistan,https://play-lh.googleusercontent.com/a/ACg8ocJBmKPPAgz3y6db849mig930fPP0aWWKUls_CJG0DCgJMjQLA=mo,sunwai portal is not working,1,0,,2025-05-27 08:32:31,,,
682990d7-e762-414e-b1ab-e664be125812,Mudassar Rasheed,https://play-lh.googleusercontent.com/a-/ALV-UjXJ-UVX375e_VDIu2WPvoSZP2O6_DDY6ImxeDYsqVN7xPYsZgo,ASSALAMU ALAIKUM I WILL COMPLAINT 3 TIMES BUT TILL NOW NO RESPONSE FROM TEAM... I AM STILL WAITING WITH PATIENCE WITH POSITIVE THOUGHTS I WIIL REQUEST TO SUNWAI APP TEAM PLZPLZ PLZ SOLVE MY PROBLEM 🙏🏻😭🙏🏻😭🙏🏻😭🙏🏻😭,3,0,6.2.3,2025-05-22 21:55:12,,,6.2.3
35a81a1c-3180-426d-8f28-29771275cc20,Zulqarnain Zee,https://play-lh.googleusercontent.com/a-/ALV-UjXHQFFrs7tsHhy19QjWFzNB5xxhv1d8GAPSfPSTS-0EczZV5Dwn,best app best people thank u govt pak nd thnk u un logo ka jo yaha mulazam ha or hmari bat snte hain thnk u,5,0,6.2.3,2025-05-18 20:54:15,,,6.2.3
ea1af253-55e0-451d-8760-3001ca0550f4,Usman Saber,https://play-lh.googleusercontent.com/a-/ALV-UjWM5fN0oI9y_MLMTyMtFFAfmMxLOeOBYoe0p7kRzlNa_3A2DI_n,👍,5,0,,2025-05-16 12:28:59,,,
d568630d-f24a-48c2-ac21-9f7975f23ea7,junaid naseer,https://play-lh.googleusercontent.com/a/ACg8ocLFkZEXXWDhzGim6u2MSsjIM1ok18orY3ab4hqMP03p1h3kfw=mo,There is no way to change the email address. I accidentally put wrong email and now the app not allowing me to change email address.,1,2,6.2.3,2025-05-15 19:31:56,,,6.2.3
cecd8e50-cafc-4edd-b5b5-03b46a5f992c,M.Zubair Iqbal,https://play-lh.googleusercontent.com/a-/ALV-UjXRrEEhVSFRL3wkv4k0Zw4PjQsxM9RX4-TuiMr8_whlHFCG7EE,very bad app there is no out look even no scroll to see full content worst app... and also no any response...just clos3 the complaint without information...,1,0,6.2.3,2025-05-12 10:53:44,,,6.2.3
131a67f4-a5e1-44da-891e-80dd5923ba4e,Salman Syed,https://play-lh.googleusercontent.com/a-/ALV-UjXxDfo6XYngdjxZMVr0F_3bFm5vEO81HXdkY29gyiTMGy-_lXan,very helpful,5,0,6.2.3,2025-05-11 19:39:26,,,6.2.3
55ea02ca-a5b7-4e9b-92bb-e50ea38ee6c5,Muhammad,https://play-lh.googleusercontent.com/a/ACg8ocJq-BTBQLii6yAwTjqEDagI6EtToEgxZqEdLkMGCMASYrFNIw=mo,very Great App. I issued a complain about account hold .. they took action abruptly. very Helpful..,5,2,6.2.3,2025-05-06 16:29:53,,,6.2.3
42149783-11e2-4df0-9d79-ff8b48faed77,Muhammad Awais Aslam Warraich,https://play-lh.googleusercontent.com/a-/ALV-UjU1BsfXHKvvuGrvOIZ39XdKNE4By0ZIbkVEGxIFvroY5AVqtvYh,the worst 😭 application I ever had experienced.,1,0,,2025-05-05 10:00:24,,,
8250b6d4-2f8c-4bf4-a5fe-f2f4a8a229c4,Saqlain 03407782077,https://play-lh.googleusercontent.com/a-/ALV-UjXOS4a8m6zO8SECZesp7ibcQd2oqS4f0IPHI7ey5UfIQ7eh5Pz7,"Thanks for launching this app/portal by state bank of Pakistan. I submitted a complain regarding my account, withing short time my issue was resolved. Thanks regards",5,0,6.2.3,2025-05-04 22:21:37,,,6.2.3
20e45d9d-c059-48fa-8501-dabaa31649fd,Faisal Hasnain,https://play-lh.googleusercontent.com/a/ACg8ocK7kwx36U6e19uGaJIIZ5us1ZbtuTHqS0wZjtTpgw5fejYOVw=mo,does not working,1,0,,2025-05-04 00:06:03,,,
fbe3e8a7-5ad9-4ca8-b06d-5d872b1d1c13,Chuadhry Khalid,https://play-lh.googleusercontent.com/a/ACg8ocIQm9A7SgRhOwDyPZqZtPeS5MFfRl7xDZPqW6EnCtEfbxs13A=mo,There is no wallet account show in the list.how can i submit the complain against wallet account like Nayapay,1,0,6.2.3,2025-05-02 14:56:26,,,6.2.3
a4f5ec7d-8c35-412e-b490-7700df0f956f,Jamshed Javed,https://play-lh.googleusercontent.com/a-/ALV-UjVj-LCfr8270tAqpvLwjCsq2d4BV59j1KMs7PObsiR8xu_uEV8o,"After following all the signing up procedures when I tried to sign in, it's not accepting my username and password. Now I have been trying for over a week the 'Forget Password' option but it's not accepting its own password reset codes.👎👎👎",1,1,6.2.3,2025-04-29 13:46:06,,,6.2.3
bf94e425-a767-4b17-baab-e4140859e7a5,Mohammad Ateeq Rabani,https://play-lh.googleusercontent.com/a-/ALV-UjU_TIH7hrJa4C1VkV0jyJIbj9rZ4wgsM4FhjV0jKVdI_6pW-Hjx,Bad and not Helpful at All. same as other government platforms This platform is also useless and not Helpful. I raised a complaint to provide all the supporting documents. my issue is still not resolved but they closed my ticket.I advise people who are looking for reviews that do not waste your time for this platform and try another way if you have any issues,1,7,6.2.3,2025-04-28 13:12:48,,,6.2.3
f3968f28-7455-49d3-8aad-fec47dd9feed,mairaj alam,https://play-lh.googleusercontent.com/a-/ALV-UjXvWES3iBpOQbr_yGet3S3GVTZTR7C2yWdr0f9_Te0Qh9TDi6Wj,Great app i am Reaulvd our esy paisa acount this apsss thanks sunwai apps,5,0,6.2.3,2025-04-25 12:13:56,,,6.2.3
8448e5de-6499-4588-ac67-56e6fe3b0136,Shabi Gaming,https://play-lh.googleusercontent.com/a/ACg8ocIevP-CFSgg1QeAJQUOxnz6h-RkgG491aesazwxOJSwRLztYw=mo,I have launched complaint on this app from last week and still no response?????,3,0,6.2.3,2025-04-24 04:01:18,,,6.2.3
ce461d5e-e80f-44d9-86d7-7af629d214c5,MUHAMMAD ALI (abuabdullah),https://play-lh.googleusercontent.com/a-/ALV-UjUF94IBKeB8XPxltttks9d03Yfee2d6NZIeegExfNxtugPn0pTJ6A,اتہائی بکواس ایپ ھے یہ میں ابھی اس میں سائن ان ھی نہیں ھوسکا شکایت درج کرنا تو بہت دور کی بات ھے یہ شکایت درج نہیں کرنے کی سہولت نہیں دے رہی توشکایت ھل کیسے کرے گی ؟,1,0,6.2.3,2025-04-22 18:54:12,,,6.2.3
27d9cc41-088c-47a2-b68b-cc888ae26502,Mohammad Khan Jatoi,https://play-lh.googleusercontent.com/a/ACg8ocLAOszBT8uI1ca0xnPFGP_BLOKbI6rkCBIKHILNTiR3bKHdpg=mo,they closed my complaint 2 times without solving it and status shows it is solved.,1,1,6.2.3,2025-04-21 16:09:03,,,6.2.3
6753a5e5-3702-4980-8912-72a3fe782ab5,ѕ н α н z α ι в к н α η,https://play-lh.googleusercontent.com/a-/ALV-UjVeaQt1mOZSSpTr0jiSgA1pncmrmUAt0JYDyytKQdamyahzYxfu,it is very poor...slow working app..we can not sign up easily... password creating problem,1,0,,2025-04-20 11:17:34,,,
0470010e-fd74-4dc5-8b15-38e520e29eec,Attique Malik,https://play-lh.googleusercontent.com/a-/ALV-UjU4BYvI22Hzo-9DsWUdmVrQk_rqqZARcu3EHItQZdo5g0D9ZJZz,"very good platform for banking sector, complaints, very helpful and quick response of SBP team. I appreciated",5,0,6.2.3,2025-04-18 14:34:30,,,6.2.3
908e9d13-b4ce-4d0b-b377-c396e47710c9,Ibne Khamim,https://play-lh.googleusercontent.com/a-/ALV-UjV3EpTFdRAdX2ihwNpx2bPM1AwOJvZU0XU0V2n0fYV3nWNRsugZ,absolutely good experience,5,0,6.2.3,2025-04-17 09:24:01,,,6.2.3
acb8cbd7-6775-4db4-bcc6-5ec6beb0f103,Imtiaz WaFa Gilgiti,https://play-lh.googleusercontent.com/a-/ALV-UjXtwYntgZ9sGJ9GJx2myrkje_TsJI6e_xMTkkeUB85ZlzbFmOYQlg,error login issue I changed my password 2 times again incorrect login details,1,0,6.2.3,2025-04-14 20:01:22,,,6.2.3
9c2cf9da-3268-4057-ba88-d12472c87ad7,Muzaffar Shah,https://play-lh.googleusercontent.com/a-/ALV-UjVW_i_Azs9-F6r278d2A4dvtFYTV5_g28Pk4HVLnq_sZ8nXFPY,This app is very good and easy way to solve your banking problem.Thank you so much for recovering my money from easypaisa,5,2,6.2.3,2025-04-10 06:35:06,,,6.2.3
a196eb1d-2797-4bfd-b4ec-85f8483bb784,Muhammad Saad,https://play-lh.googleusercontent.com/a-/ALV-UjWXvp7b82hIFGCXhvva9B_mnHTPf8qWMQ5dWz4adFr9LDePO-qB,"I signed up by entering all my details, but when I tried to log in after registration, it kept saying, ""Your phone number or password is incorrect."" I’ve tried multiple times, double-checked everything, but still can't get in. This is extremely frustrating! Please fix this issue immediately.",1,0,,2025-03-29 05:59:09,,,
cab97ed9-c7b4-4cd8-9f75-17aba004aba7,Mian Hammad,https://play-lh.googleusercontent.com/a-/ALV-UjXP8_TDPQo4Tlh8TQu88yAZN-qqHb63KIwREVjBojFbtE7AlkM5,app don't work I create account but when I trying to login its show error,1,1,6.2.3,2025-03-24 04:38:25,,,6.2.3
dd183189-1df3-43de-b8ab-8a7da054283e,Robin Bix,https://play-lh.googleusercontent.com/a-/ALV-UjUVunCJgiK4XR5II1TDLithzP8l0C4enGjnaT3bNPx94sdgBF4p,"""org.xml.sax.SAXParseException; lineNumber: 7; columnNumber: 58; The character reference must end with the delimiter."" facing this error and can't login after resetting the password. However, on website, can login using old password successfully.",1,2,6.2.3,2025-03-20 06:11:33,,,6.2.3
263a2b20-ce9c-4579-9e2f-d2372b69b020,Xaki Gujjar,https://play-lh.googleusercontent.com/a/ACg8ocLsrFfg_T730Qx1BqgKmlCDUA5RzkeQhjgw_vaR0w2eLRI14Q=mo,Third class app After creating login issues like authentication error,1,0,6.2.3,2025-03-14 07:44:43,,,6.2.3
eb85ed1d-94f2-4d18-b921-eb3d5ae7a178,tariq khan,https://play-lh.googleusercontent.com/a/ACg8ocLdRjGfvqKOd_l2U_F79_OJpQcjQBWhdNU0VdWUbBxdx-WgOg=mo,Best app good response acha setup hai,5,0,6.2.3,2025-03-12 04:42:34,,,6.2.3
18b318be-feff-42f9-9f7c-ea3b7ee4e3c5,ducts cleaners,https://play-lh.googleusercontent.com/a-/ALV-UjWnGFmj44V5VoUUfB5_Ajl4GQbgd7tuiyPdgFWzTFK1C4c4Nz8,PASSwORD FORGET KRNY PY Sari information B Dy di Next setup py Error ajata ha Invalid Details Ab btaye kia kry,1,0,6.2.3,2025-03-08 22:57:17,,,6.2.3
a13746d8-0462-4883-999b-86875b57795c,Babar Ghazin,https://play-lh.googleusercontent.com/a-/ALV-UjXJUWK1Hdah0q5-SL5_2OKwSCFozSguECOepAXB4kzS5Yght5az,If I am to be directed to a website. Why even create an app.,1,0,6.2.3,2025-03-08 01:37:09,,,6.2.3
01f0f147-3b1d-4ac7-96a5-3ac46766b6ac,JF17 Dragons (Second to none),https://play-lh.googleusercontent.com/a-/ALV-UjUQkgx1Q4u8iLIVVYA-zcrQ0sDPSxLkb-k1coXGTkD1Cuu0Rp7s,Mene easy pesa helpline na call recive karhay na ap log kuch easy pesa q karhay ha aesa,2,0,6.2.3,2025-03-06 23:27:24,,,6.2.3
3f3a0409-f445-44fc-93e7-dc7578d99f81,Hamid Hussain Shah,https://play-lh.googleusercontent.com/a-/ALV-UjWDdnLAO-ETssZbwpU6ojIm-9eskdqQWukCqtAPjsvPu3DEUh8X,"The Sunwai app is a helpful initiative by SBP for filing complaints against banks. However, it does not include Electronic Money Institutions (EMIs) like JazzCash, NayaPay, and SadaPay, which are widely used in Pakistan. Many users face issues with these services, such as unauthorized transactions and service failures, but there is no way to report them through this app. I request SBP to update Sunwai and add EMIs to the complaint system for better consumer protection.",4,2,6.2.3,2025-03-05 17:59:35,,,6.2.3
c52a902f-ee23-4093-94ef-1891e8e1f0a0,Ansar Wahla,https://play-lh.googleusercontent.com/a-/ALV-UjUvP8_N6azYYnngdaATSpn8RQSDu4I2g8lmWg2zlDwri-3d2Ztp,Not working,1,0,6.2.3,2025-03-05 13:02:39,,,6.2.3
b4b1d8e0-5221-4844-a06e-c1990feac696,Nizam Hussain,https://play-lh.googleusercontent.com/a-/ALV-UjVgymrhOf8Lh1gwQmCDj9qGM_zKovbV5TMVlnbOw4EnyEZBpc0E,Quick response and guaranteed issues solution here,5,1,6.2.3,2025-02-28 18:42:02,,,6.2.3
2ce6dfd7-72f4-4850-8386-0e74065341e4,Numan Rasheed,https://play-lh.googleusercontent.com/a-/ALV-UjXoljYjDK-syRz3YOTqJtIhqURchdwzQXJJrT-zreLVUA-SxGCu,"I registered on the Sunwai State Bank Complaint Portal, but now I can't log in. I even tried the ""Forgot Password"" option, but it doesn't work—it just doesn't proceed. This is really frustrating as I need to access my account. Please fix this issue or provide a way to reset my account. Poor user experience! 👎",1,15,6.2.3,2025-02-25 23:04:24,,,6.2.3
4d72a8ea-7252-45f2-8778-9743c71ab722,M.Luqman Yasin,https://play-lh.googleusercontent.com/a/ACg8ocJjmmHcGuqXOPoMf3HWpCJrUG07GW2cJrHEUH0u_rn6kjy5zAI=mo,rating ⭐⭐⭐⭐⭐ but kindly update it and add my city Sangla Hill District Nankana also every missing city in it.,5,0,6.2.3,2025-02-25 19:34:28,,,6.2.3
6452584a-a644-45ac-a5a9-af5f1b9bb71b,Muhammmad Usman,https://play-lh.googleusercontent.com/a-/ALV-UjWLi4ALe1o_wSOu4oWCN36wbyzdXYuJgDsBW_51pzmnaGUBI5AR,"Very good for, easy paisa, bank account I'd or other digital wallet problem, etc but request to the owner please update app for more to use easy",5,8,6.2.3,2025-02-23 21:48:02,,,6.2.3
31bb0d8b-0be7-4995-8f93-cb176257ec36,Saira Mazhar,https://play-lh.googleusercontent.com/a/ACg8ocIQ_A3jxDUqN0nsDtpRubtncjDYSTjGUfI44Vo0nQjKmAEiKw=mo,"Very bad I was not able to login either I have entered my all information,👎👎",1,2,6.2.3,2025-02-20 16:58:27,,,6.2.3
6fdc9b80-9fc0-46af-a5a9-cf1fdabb19f4,Dilawar Hussain korai,https://play-lh.googleusercontent.com/a/ACg8ocI1RRup0K7Q08hCR4zgcFnluLl-H5R8yJ7x3EdqXj3CpW6U0w=mo,I have a great experience issue timely resolved,5,0,6.2.3,2025-02-19 10:12:27,,,6.2.3
20431212-ae4b-4ef1-861f-6936f108ebeb,Ghulam Akbar,https://play-lh.googleusercontent.com/a/ACg8ocIS1rfxUpYLuRIiyyjSNrReCcybvKyQXfmF208BaM56-yRiCw=mo,Sunwai app per regester kia ha laken login nahi ho rah please help me,4,0,6.2.3,2025-02-18 07:09:12,,,6.2.3
7adce735-5b8b-4e6d-8187-554ffc1af1e4,Hassan Raza,https://play-lh.googleusercontent.com/a/ACg8ocKWt_DXLrsVWcyyCGYlRPk3FBM2-uuyAo2nry7tIxtuAK9JZJM=mo,Easy paisa digital bank is not available in the app scroll down menu.,1,0,6.2.3,2025-02-15 12:11:39,,,6.2.3
f304cf0e-7465-45e3-997e-2b3f42125c90,Ahmad Zaki,https://play-lh.googleusercontent.com/a-/ALV-UjVKvklfFaPnzXsaEIbwZPIZn3aim_IMCCI1LEmtBvZthrUh2H3e,Didn't Work properly unit one time signin every time shoe authentication error without authenticating.,1,1,6.2.3,2025-02-13 00:34:57,,,6.2.3
aa3a5383-0bbd-4ba2-9ef8-e28f7402c876,Waseem Abbas,https://play-lh.googleusercontent.com/a/ACg8ocJ7aArm7dL-73PNWkiZ7oW-qejfpDKlda3nlw4rMUOUQm6RVA=mo,Good one,5,0,6.2.3,2025-02-06 12:50:00,,,6.2.3
de3d3ad4-685d-41fe-866f-9764eff92dc7,Babar Shaikh,https://play-lh.googleusercontent.com/a-/ALV-UjXPKv7QcRFY3yUl-aSzrUQYJuF3ELb-zviQmaXhNhRGJ5s3wPwx,Good app,5,0,6.2.3,2025-02-04 10:38:02,,,6.2.3
537962cd-e2d3-4b06-84d7-5abecb016448,Rehman Ali,https://play-lh.googleusercontent.com/a-/ALV-UjUCHXVL-0UIc9R29vRNPN5DzeUcA7aEh6hKBisGA9ygBohxZVA,Really helpful source.,5,0,,2025-02-03 18:42:29,,,
99fe58a9-1170-4e77-91dc-27460863d6f1,Asharib Khan,https://play-lh.googleusercontent.com/a-/ALV-UjUOTCGqT2lNYo9PAfrzq6FTDJOaxzUDWvzt-27xmTRwfKmPzpLe,i had a wonderful experience on this app. highly recommended,5,0,6.2.3,2025-02-03 18:01:39,,,6.2.3
68240a12-cfc1-45fc-96c6-aad3543e3d80,mahum khatri,https://play-lh.googleusercontent.com/a/ACg8ocKXijHFavNj15AjfJN02VTMgOZnPbdm8mxFCZIl603YpYJYSg=mo,Now i know why this app name is sunwai very useful and justifying app.👍🏻,4,1,6.2.3,2025-02-03 15:23:14,,,6.2.3
16c0cab9-6e12-4912-9d17-8a96235c1cee,Abrash Nadeem,https://play-lh.googleusercontent.com/a-/ALV-UjWx0c2581VmebUoyDPxEYhVOeGJCpbI9WPy67eJVPOml1a4Fwkc,Amažing Features 😊,5,0,,2025-02-03 14:45:05,,,
414c488a-3c17-4b30-ab76-d9f299d048e3,Mobilink Mobilimk,https://play-lh.googleusercontent.com/a/ACg8ocJRXSi-CAvucxLzRAn0kR0pAPfZRH6YmHN79ZUQ-Uiispniqg=mo,Best of luck,5,0,6.2.3,2025-02-01 01:21:05,,,6.2.3
bab59fc3-1471-47ab-af34-685e8430a4d0,Adnan Javed,https://play-lh.googleusercontent.com/a/ACg8ocJ4VpS9PBT0O2GOWrLevMISf9v3jRZMxSU8SxnZU0cm9lewHw=mo,Excellent initiative by SBP,5,0,5.0 Live,2025-01-31 17:12:08,,,5.0 Live
4d4b6998-3f93-4821-93b3-33e93a8bee24,Faisal Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocK_sdBwv9pYuimdPi44rlxXf1qUiHzKnU7ksQZvaxuTwfv3Og=mo,Best experience,5,0,6.2.3,2025-01-31 16:59:19,,,6.2.3
852d4bf2-899f-4ed3-a7b9-0918fab1ed53,Yasser Azeem1,https://play-lh.googleusercontent.com/a/ACg8ocKBMs-OXiXQfWMfh7UCNQhcPVPSQF03lcrA2gDxrg8dEuDQzA=mo,"They closed my request 2 times by stating that I haven't provided them required documents, infavt they haven't asked any documents from me, no contact. Third time, they give the reply which Mobilink bank gave to them regarding fake account. No resolution. They are not helpful, and app is pathetic.",1,1,,2025-01-30 17:29:16,,,
6fef7dfc-a96d-4b3e-813e-f92ea13cda13,Muhammad Tazeem Khan (MTK),https://play-lh.googleusercontent.com/a/ACg8ocJxVqnMha37qMWYmxoYTyPz_9Aot90U38Wec_0wgrSWTmRM22g=mo,App active nahi ho rahi,3,1,6.2.3,2025-01-26 12:25:31,,,6.2.3
82327b9e-0270-49c4-a27a-0b2ba0078688,waseem akhter,https://play-lh.googleusercontent.com/a/ACg8ocKHDZcjGci6rZA0PrdUVooQN4xoeRYrwT4n1vyl6pGPyUo-Ng=mo,Good 😊👍,5,0,,2025-01-23 22:07:35,,,
b450dc0b-c2c4-4c96-ad6e-21dccef2d9a6,Bhisham Kumar Maheshwari,https://play-lh.googleusercontent.com/a/ACg8ocIQApiCkBut5rsW21plnuD3uw9YvERIYl7g0ZxenE2wIFuzofM=mo,After closing of complaint...no remarks been shared with complaintent by concerned bank... Kindly show remarks of concerned branch. And feedback of that complaint,1,0,6.2.3,2025-01-22 15:19:39,,,6.2.3
b9a6e5c1-756b-4197-9965-f1f05314d643,MZ Global Trading,https://play-lh.googleusercontent.com/a-/ALV-UjVH1mKkTCAYtaa36aiimxweV2y5GcdA5aaOcclh76Bj-980s60,"Worst state bank service. Bloody corrupt organisation. They dont take any action against tbe bank even if you provide evidences in documentary form, and favour the banks specially if they too are at stake.",1,0,,2025-01-15 13:23:00,,,
f459b5f8-f974-4091-832a-f3836a17ed5c,Mustafa Ch,https://play-lh.googleusercontent.com/a/ACg8ocJTUcNutraSCkqqP9Shair3T5KQnAkBTtHT5nNDMEQ_bg4rcQ=mo,Poor app . No one listens,1,0,,2025-01-11 08:56:45,,,
44da8a7b-7eb6-4647-ad2a-9ca874541bde,Umar Farhad,https://play-lh.googleusercontent.com/a-/ALV-UjVrTRmhOEMDYJQOojfq6sF9ji0sVXKK8nOxh9YxdTuaihb8kGaT,Excellent work by state bank of pakistan and Govt of pakistan..I get my money back from eaisypaisa company.,5,0,6.2.2,2025-01-10 17:39:39,,,6.2.2
da1574d7-269a-4040-baec-bc957e02f714,Sikandar Sain,https://play-lh.googleusercontent.com/a-/ALV-UjWoyqNAwFoywU4DkTsp4R7rOeRialByGEdzVfOmjji4hdVpcLGP,My money stuck from 1 year but not received yet,1,0,,2025-01-08 23:08:19,,,
e42085cd-cb59-417b-9ab5-67b347b0e84c,Junaid Hashim,https://play-lh.googleusercontent.com/a/ACg8ocICXhgL-GOeiUKFogPI8d2po41IEC9Ep_mkj_Ri4Cm9tAXY7A=mo,Yaqeen nahi tha masla Hal Hoga easypaisa ne mere paise 2 month say Daba rakhe they or Mera no block ker dya tha mager sunwai men complain ke bad paise wapis mil gay thanks sunwai team easypaisa Sy bach ker Rahe logo ka paisa kha Rahe hen,5,1,,2025-01-08 16:45:54,,,
f0e50408-fbd5-4d18-a6e5-ea673d0b2c56,Shahid iqbal shahid iqbal,https://play-lh.googleusercontent.com/a/ACg8ocIOZOBlnBYX31F_9TLH7p85_jgab0u7MQiDWcnE9fI3p8L7UQ=mo,نہایت ہی آ علی ایپ ہے میں بہت ایمپریس ہوا ہوں 👍,5,0,6.2.2,2025-01-08 01:15:59,,,6.2.2
dd5050ed-9a1b-4447-9ef9-82f49a9889cf,Sadaqat Ali,https://play-lh.googleusercontent.com/a-/ALV-UjUs2TVBoCMYqU1wX5tTy0j7OYeOxhExrSWWwYjZQLLmEjHvK3aM,Best App,5,0,6.2.2,2025-01-07 09:11:52,,,6.2.2
87952298-3b75-4b2a-be0d-43f91651c60f,M. Zeeshan Yousuf,https://play-lh.googleusercontent.com/a-/ALV-UjX2b8FRMK2Jf21doIRg42emf2Qu4ky52fM_Wf0-8dtfo6fieVY,A fantastic platform for resolving banking issues! Sunwai Portal makes the complaint process seamless and efficient. Highly recommended for anyone facing banking challenges.,5,1,6.2.2,2025-01-03 21:09:16,,,6.2.2
07a026bf-7955-4af3-b878-3f78c5957471,Rimsha Khan,https://play-lh.googleusercontent.com/a/ACg8ocIDyDo1hiAoc91YNU33504XLuHBuKj03_cUTx6mHTD3ah48xA=mo,Best application,5,0,6.2.2,2025-01-03 17:25:07,,,6.2.2
c2da0c7c-e03f-45d8-a46a-b4efe020ad98,S.Faizan Ali,https://play-lh.googleusercontent.com/a-/ALV-UjWmIeyYSFA7EjmRAWN_tW2HBZFkATfzgA1AZirbGIbc-EZ4OSkv,Great application for the complaints.,5,0,6.2.2,2025-01-03 17:21:22,,,6.2.2
d75811fe-98c7-4c03-93e6-e5727e542ade,Nazish Alim,https://play-lh.googleusercontent.com/a/ACg8ocKH_9qxGkodvhqbV6bY1zRDx-oA71R9tXgXuY4kqkGLWftFxg=mo,A good initiative. Makes resolving complaints easier than before.,5,0,,2025-01-03 16:25:47,,,
f001b4bc-0414-4e75-8241-a9556fe02374,Salman Habib,https://play-lh.googleusercontent.com/a-/ALV-UjVpLAxNzvDfU7zzlpblNfdTuiHZWL4Ttz1C3YbFah1vo6wA_lm4,"Waste of time, App is a showpiece, complaints registered are not pursued by SBP.",1,0,,2025-01-03 07:23:24,,,
